0.18, -0.018, 0, 0.841078, 0, 0, 0, -0, -0.314159, -0
0.185, -0.0185, 0, 0.832126, 0, 0, 0, -0, -0.314159, -0
0.19, -0.019, 0, 0.822929, 0, 0, 0, -0, -0.314159, -0
0.195, -0.0195, 0, 0.813487, 0, 0, 0, -0, -0.314159, -0
0.2, -0.02, 0, 0.8038, 0, 0, 0, -0, -0.314159, -0
0.205, -0.0205, 0, 0.793867, 0, 0, 0, -0, -0.314159, -0
0.21, -0.021, 0, 0.783689, 0, 0, 0, -0, -0.314159, -0
0.215, -0.0215, 0, 0.773266, 0, 0, 0, -0, -0.314159, -0
0.22, -0.022, 0, 0.762598, 0, 0, 0, -0, -0.314159, -0
0.225, -0.0225, 0, 0.751684, 0, 0, 0, -0, -0.314159, -0
0.23, -0.023, 0, 0.740525, 0, 0, 0, -0, -0.314159, -0
0.235, -0.0235, 0, 0.729121, 0, 0, 0, -0, -0.314159, -0
0.24, -0.024, 0, 0.717472, 0, 0, 0, -0, -0.314159, -0
0.245, -0.0245, 0, 0.705577, 0, 0, 0, -0, -0.314159, -0
0.25, -0.025, 0, 0.693437, 0, 0, 0, -0, -0.314159, -0
0.255, -0.0255, 0, 0.681052, 0, 0, 0, -0, -0.314159, -0
0.26, -0.026, 0, 0.668422, 0, 0, 0, -0, -0.314159, -0
0.265, -0.0265, 0, 0.655546, 0, 0, 0, -0, -0.314159, -0
0.27, -0.027, 0, 0.642425, 0, 0, 0, -0, -0.314159, -0
0.275, -0.0275, 0, 0.629059, 0, 0, 0, -0, -0.314159, -0
0.28, -0.028, 0, 0.615448, 0, 0, 0, -0, -0.314159, -0
0.285, -0.0285, 0, 0.601591, 0, 0, 0, -0, -0.314159, -0
0.29, -0.029, 0, 0.587489, 0, 0, 0, -0, -0.314159, -0
0.295, -0.0295, 0, 0.573142, 0, 0, 0, -0, -0.314159, -0
0.3, -0.03, 0, 0.55855, 0, 0, 0, -0, -0.314159, -0
0.305, -0.0305, 0, 0.543712, 0, 0, 0, -0, -0.314159, -0
0.31, -0.031, 0, 0.528629, 0, 0, 0, -0, -0.314159, -0
0.315, -0.0315, 0, 0.513301, 0, 0, 0, -0, -0.314159, -0
0.32, -0.032, 0, 0.497728, 0, 0, 0, -0, -0.314159, -0
0.325, -0.0325, 0, 0.481909, 0, 0, 0, -0, -0.314159, -0
0.33, -0.033, 0, 0.465845, 0, 0, 0, -0, -0.314159, -0
0.335, -0.0335, 0, 0.449536, 0, 0, 0, -0, -0.314159, -0
0.34, -0.034, 0, 0.432982, 0, 0, 0, -0, -0.314159, -0
0.345, -0.0345, 0, 0.416182, 0, 0, 0, -0, -0.314159, -0
0.35, -0.035, 0, 0.399138, 0, 0, 0, -0, -0.314159, -0
0.355, -0.0355, 0, 0.381847, 0, 0, 0, -0, -0.314159, -0
0.36, -0.036, 0, 0.364312, 0, 0, 0, -0, -0.314159, -0
0.365, -0.0365, 0, 0.346531, 0, 0, 0, -0, -0.314159, -0
0.37, -0.037, 0, 0.328506, 0, 0, 0, -0, -0.314159, -0
0.375, -0.0375, 0, 0.310234, 0, 0, 0, -0, -0.314159, -0
0.38, -0.038, 0, 0.291718, 0, 0, 0, -0, -0.314159, -0
0.385, -0.0385, 0, 0.272956, 0, 0, 0, -0, -0.314159, -0
0.39, -0.039, 0, 0.25395, 0, 0, 0, -0, -0.314159, -0
0.395, -0.0395, 0, 0.234697, 0, 0, 0, -0, -0.314159, -0
0.4, -0.04, 0, 0.2152, 0, 0, 0, -0, -0.314159, -0
0.405, -0.0405, 0, 0.195457, 0, 0, 0, -0, -0.314159, -0
0.41, -0.041, 0, 0.17547, 0, 0, 0, -0, -0.314159, -0
0.415, -0.0415, 0, 0.155236, 0, 0, 0, -0, -0.314159, -0
0.42, -0.042, 0, 0.134758, 0, 0, 0, -0, -0.314159, -0
0.425, -0.0425, 0, 0.114034, 0, 0, 0, -0, -0.314159, -0
0.43, -0.043, 0, 0.0930655, 0, 0, 0, -0, -0.314159, -0
0.435, -0.0435, 0, 0.0718514, 0, 0, 0, -0, -0.314159, -0
0.44, -0.044, 0, 0.050392, 0, 0, 0, -0, -0.314159, -0
0.445, -0.0445, 0, 0.0286874, 0, 0, 0, -0, -0.314159, -0
0.45, -0.045, 0, 0.0067375, 0, 0, 0, -0, -0.314159, -0
0.455, -0.0455, 0, -0.0154576, 0, 0, 0, -0, -0.314159, -0
0.46, -0.046, 0.013118, 0.00247519, 0, 0, 0, -0, -0.314159, -0
0.465, -0.0465, 0.0262361, 0.0201628, 0, 0, 0, -0, -0.314159, -0
0.47, -0.047, 0.0393541, 0.0376051, 0, 0, 0, -0, -0.314159, -0
0.475, -0.0475, 0.0524722, 0.0548021, 0, 0, 0, -0, -0.314159, -0
0.48, -0.048, 0.0655902, 0.0717539, 0, 0, 0, -0, -0.314159, -0
0.485, -0.0485, 0.0787083, 0.0884605, 0, 0, 0, -0, -0.314159, -0
0.49, -0.049, 0.0918263, 0.104922, 0, 0, 0, -0, -0.314159, -0
0.495, -0.0495, 0.104944, 0.121138, 0, 0, 0, -0, -0.314159, -0
0.5, -0.05, 0.118062, 0.137109, 0, 0, 0, -0, -0.314159, -0
0.505, -0.0505, 0.13118, 0.152834, 0, 0, 0, -0, -0.314159, -0
0.51, -0.051, 0.144298, 0.168315, 0, 0, 0, -0, -0.314159, -0
0.515, -0.0515, 0.157417, 0.18355, 0, 0, 0, -0, -0.314159, -0
0.52, -0.052, 0.170535, 0.198539, 0, 0, 0, -0, -0.314159, -0
0.525, -0.0525, 0.183653, 0.213284, 0, 0, 0, -0, -0.314159, -0
0.53, -0.053, 0.196771, 0.227783, 0, 0, 0, -0, -0.314159, -0
0.535, -0.0535, 0.209889, 0.242037, 0, 0, 0, -0, -0.314159, -0
0.54, -0.054, 0.223007, 0.256046, 0, 0, 0, -0, -0.314159, -0
0.545, -0.0545, 0.236125, 0.26981, 0, 0, 0, -0, -0.314159, -0
0.55, -0.055, 0.249243, 0.283328, 0, 0, 0, -0, -0.314159, -0
0.555, -0.0555, 0.262361, 0.296601, 0, 0, 0, -0, -0.314159, -0
0.56, -0.056, 0.275479, 0.309629, 0, 0, 0, -0, -0.314159, -0
0.565, -0.0565, 0.288597, 0.322412, 0, 0, 0, -0, -0.314159, -0
0.57, -0.057, 0.301715, 0.334949, 0, 0, 0, -0, -0.314159, -0
0.575, -0.0575, 0.314833, 0.347241, 0, 0, 0, -0, -0.314159, -0
0.58, -0.058, 0.327951, 0.359288, 0, 0, 0, -0, -0.314159, -0
0.585, -0.0585, 0.341069, 0.371089, 0, 0, 0, -0, -0.314159, -0
0.59, -0.059, 0.354187, 0.382646, 0, 0, 0, -0, -0.314159, -0
0.595, -0.0595, 0.367305, 0.393957, 0, 0, 0, -0, -0.314159, -0
0.6, -0.06, 0.380423, 0.405022, 0, 0, 0, -0, -0.314159, -0
0.605, -0.0605, 0.393541, 0.415843, 0, 0, 0, -0, -0.314159, -0
0.61, -0.061, 0.406659, 0.426418, 0, 0, 0, -0, -0.314159, -0
0.615, -0.0615, 0.419777, 0.436748, 0, 0, 0, -0, -0.314159, -0
0.62, -0.062, 0.432895, 0.446833, 0, 0, 0, -0, -0.314159, -0
0.625, -0.0625, 0.446014, 0.456673, 0, 0, 0, -0, -0.314159, -0
0.63, -0.063, 0.459132, 0.466267, 0, 0, 0, -0, -0.314159, -0
0.635, -0.0635, 0.47225, 0.475616, 0, 0, 0, -0, -0.314159, -0
0.64, -0.064, 0.485368, 0.48472, 0, 0, 0, -0, -0.314159, -0
0.645, -0.0645, 0.498486, 0.493579, 0, 0, 0, -0, -0.314159, -0
0.65, -0.065, 0.511604, 0.502192, 0, 0, 0, -0, -0.314159, -0
0.655, -0.0655, 0.524722, 0.51056, 0, 0, 0, -0, -0.314159, -0
0.66, -0.066, 0.53784, 0.518683, 0, 0, 0, -0, -0.314159, -0
0.665, -0.0665, 0.550958, 0.52656, 0, 0, 0, -0, -0.314159, -0
0.67, -0.067, 0.564076, 0.534193, 0, 0, 0, -0, -0.314159, -0
0.675, -0.0675, 0.577194, 0.54158, 0, 0, 0, -0, -0.314159, -0
0.68, -0.068, 0.590312, 0.548722, 0, 0, 0, -0, -0.314159, -0
0.685, -0.0685, 0.60343, 0.555618, 0, 0, 0, -0, -0.314159, -0
0.69, -0.069, 0.616548, 0.562269, 0, 0, 0, -0, -0.314159, -0
0.695, -0.0695, 0.629666, 0.568675, 0, 0, 0, -0, -0.314159, -0
0.7, -0.07, 0.642784, 0.574836, 0, 0, 0, -0, -0.314159, -0
0.705, -0.0705, 0.655902, 0.580752, 0, 0, 0, -0, -0.314159, -0
0.71, -0.071, 0.66902, 0.586422, 0, 0, 0, -0, -0.314159, -0
0.715, -0.0715, 0.682138, 0.591847, 0, 0, 0, -0, -0.314159, -0
0.72, -0.072, 0.695256, 0.597027, 0, 0, 0, -0, -0.314159, -0
0.725, -0.0725, 0.708374, 0.601962, 0, 0, 0, -0, -0.314159, -0
0.73, -0.073, 0.721492, 0.606651, 0, 0, 0, -0, -0.314159, -0
0.735, -0.0735, 0.73461, 0.611095, 0, 0, 0, -0, -0.314159, -0
0.74, -0.074, 0.747729, 0.615294, 0, 0, 0, -0, -0.314159, -0
0.745, -0.0745, 0.760847, 0.619247, 0, 0, 0, -0, -0.314159, -0
0.75, -0.075, 0.773965, 0.622956, 0, 0, 0, -0, -0.314159, -0
0.755, -0.0755, 0.787083, 0.626419, 0, 0, 0, -0, -0.314159, -0
0.76, -0.076, 0.800201, 0.629637, 0, 0, 0, -0, -0.314159, -0
0.765, -0.0765, 0.813319, 0.632609, 0, 0, 0, -0, -0.314159, -0
0.77, -0.077, 0.826437, 0.635336, 0, 0, 0, -0, -0.314159, -0
0.775, -0.0775, 0.839555, 0.637818, 0, 0, 0, -0, -0.314159, -0
0.78, -0.078, 0.852673, 0.640055, 0, 0, 0, -0, -0.314159, -0
0.785, -0.0785, 0.865791, 0.642047, 0, 0, 0, -0, -0.314159, -0
0.79, -0.079, 0.878909, 0.643793, 0, 0, 0, -0, -0.314159, -0
0.795, -0.0795, 0.892027, 0.645294, 0, 0, 0, -0, -0.314159, -0
0.8, -0.08, 0.905145, 0.64655, 0, 0, 0, -0, -0.314159, -0
0.805, -0.0805, 0.918263, 0.647561, 0, 0, 0, -0, -0.314159, -0
0.81, -0.081, 0.931381, 0.648326, 0, 0, 0, -0, -0.314159, -0
0.815, -0.0815, 0.944499, 0.648846, 0, 0, 0, -0, -0.314159, -0
0.82, -0.082, 0.957617, 0.649121, 0, 0, 0, -0, -0.314159, -0
0.825, -0.0825, 0.970735, 0.64915, 0, 0, 0, -0, -0.314159, -0
0.83, -0.083, 0.983853, 0.648935, 0, 0, 0, -0, -0.314159, -0
0.835, -0.0835, 0.996971, 0.648474, 0, 0, 0, -0, -0.314159, -0
0.84, -0.084, 1.01009, 0.647768, 0, 0, 0, -0, -0.314159, -0
0.845, -0.0845, 1.02321, 0.646816, 0, 0, 0, -0, -0.314159, -0
0.85, -0.085, 1.03633, 0.645619, 0, 0, 0, -0, -0.314159, -0
0.855, -0.0855, 1.04944, 0.644177, 0, 0, 0, -0, -0.314159, -0
0.86, -0.086, 1.06256, 0.64249, 0, 0, 0, -0, -0.314159, -0
0.865, -0.0865, 1.07568, 0.640558, 0, 0, 0, -0, -0.314159, -0
0.87, -0.087, 1.0888, 0.63838, 0, 0, 0, -0, -0.314159, -0
0.875, -0.0875, 1.10192, 0.635957, 0, 0, 0, -0, -0.314159, -0
0.88, -0.088, 1.11503, 0.633289, 0, 0, 0, -0, -0.314159, -0
0.885, -0.0885, 1.12815, 0.630376, 0, 0, 0, -0, -0.314159, -0
0.89, -0.089, 1.14127, 0.627217, 0, 0, 0, -0, -0.314159, -0
0.895, -0.0895, 1.15439, 0.623813, 0, 0, 0, -0, -0.314159, -0
0.9, -0.09, 1.16751, 0.620164, 0, 0, 0, -0, -0.314159, -0
0.905, -0.0905, 1.18062, 0.616269, 0, 0, 0, -0, -0.314159, -0
0.91, -0.091, 1.19374, 0.61213, 0, 0, 0, -0, -0.314159, -0
0.915, -0.0915, 1.20686, 0.607745, 0, 0, 0, -0, -0.314159, -0
0.92, -0.092, 1.21998, 0.603115, 0, 0, 0, -0, -0.314159, -0
0.925, -0.0925, 1.2331, 0.598239, 0, 0, 0, -0, -0.314159, -0
0.93, -0.093, 1.24621, 0.593118, 0, 0, 0, -0, -0.314159, -0
0.935, -0.0935, 1.25933, 0.587753, 0, 0, 0, -0, -0.314159, -0
0.94, -0.094, 1.27245, 0.582141, 0, 0, 0, -0, -0.314159, -0
0.945, -0.0945, 1.28557, 0.576285, 0, 0, 0, -0, -0.314159, -0
0.95, -0.095, 1.29869, 0.570183, 0, 0, 0, -0, -0.314159, -0
0.955, -0.0955, 1.3118, 0.563836, 0, 0, 0, -0, -0.314159, -0
0.96, -0.096, 1.32492, 0.557244, 0, 0, 0, -0, -0.314159, -0
0.965, -0.0965, 1.33804, 0.550407, 0, 0, 0, -0, -0.314159, -0
0.97, -0.097, 1.35116, 0.543324, 0, 0, 0, -0, -0.314159, -0
0.975, -0.0975, 1.36428, 0.535996, 0, 0, 0, -0, -0.314159, -0
0.98, -0.098, 1.37739, 0.528423, 0, 0, 0, -0, -0.314159, -0
0.985, -0.0985, 1.39051, 0.520604, 0, 0, 0, -0, -0.314159, -0
0.99, -0.099, 1.40363, 0.512541, 0, 0, 0, -0, -0.314159, -0
0.995, -0.0995, 1.41675, 0.504232, 0, 0, 0, -0, -0.314159, -0
1, -0.1, 1.42987, 0.495678, 0, 0, 0, -0, -0.314159, -0
1.005, -0.1005, 1.44298, 0.486878, 0, 0, 0, -0, -0.314159, -0
1.01, -0.101, 1.4561, 0.477833, 0, 0, 0, -0, -0.314159, -0
1.015, -0.1015, 1.46922, 0.468544, 0, 0, 0, -0, -0.314159, -0
1.02, -0.102, 1.48234, 0.459008, 0, 0, 0, -0, -0.314159, -0
1.025, -0.1025, 1.49546, 0.449228, 0, 0, 0, -0, -0.314159, -0
1.03, -0.103, 1.50858, 0.439202, 0, 0, 0, -0, -0.314159, -0
1.035, -0.1035, 1.52169, 0.428931, 0, 0, 0, -0, -0.314159, -0
1.04, -0.104, 1.53481, 0.418415, 0, 0, 0, -0, -0.314159, -0
1.045, -0.1045, 1.54793, 0.407654, 0, 0, 0, -0, -0.314159, -0
1.05, -0.105, 1.56105, 0.396647, 0, 0, 0, -0, -0.314159, -0
1.055, -0.1055, 1.57417, 0.385395, 0, 0, 0, -0, -0.314159, -0
1.06, -0.106, 1.58728, 0.373898, 0, 0, 0, -0, -0.314159, -0
1.065, -0.1065, 1.6004, 0.362155, 0, 0, 0, -0, -0.314159, -0
1.07, -0.107, 1.61352, 0.350168, 0, 0, 0, -0, -0.314159, -0
1.075, -0.1075, 1.62664, 0.337935, 0, 0, 0, -0, -0.314159, -0
1.08, -0.108, 1.63976, 0.325457, 0, 0, 0, -0, -0.314159, -0
1.085, -0.1085, 1.65287, 0.312733, 0, 0, 0, -0, -0.314159, -0
1.09, -0.109, 1.66599, 0.299765, 0, 0, 0, -0, -0.314159, -0
1.095, -0.1095, 1.67911, 0.286551, 0, 0, 0, -0, -0.314159, -0
1.1, -0.11, 1.69223, 0.273091, 0, 0, 0, -0, -0.314159, -0
1.105, -0.1105, 1.70535, 0.259387, 0, 0, 0, -0, -0.314159, -0
1.11, -0.111, 1.71846, 0.245437, 0, 0, 0, -0, -0.314159, -0
1.115, -0.1115, 1.73158, 0.231242, 0, 0, 0, -0, -0.314159, -0
1.12, -0.112, 1.7447, 0.216802, 0, 0, 0, -0, -0.314159, -0
1.125, -0.1125, 1.75782, 0.202117, 0, 0, 0, -0, -0.314159, -0
1.13, -0.113, 1.77094, 0.187186, 0, 0, 0, -0, -0.314159, -0
1.135, -0.1135, 1.78405, 0.17201, 0, 0, 0, -0, -0.314159, -0
1.14, -0.114, 1.79717, 0.156589, 0, 0, 0, -0, -0.314159, -0
1.145, -0.1145, 1.81029, 0.140922, 0, 0, 0, -0, -0.314159, -0
1.15, -0.115, 1.82341, 0.125011, 0, 0, 0, -0, -0.314159, -0
1.155, -0.1155, 1.83653, 0.108854, 0, 0, 0, -0, -0.314159, -0
1.16, -0.116, 1.84964, 0.0924517, 0, 0, 0, -0, -0.314159, -0
1.165, -0.1165, 1.86276, 0.0758042, 0, 0, 0, -0, -0.314159, -0
1.17, -0.117, 1.87588, 0.0589115, 0, 0, 0, -0, -0.314159, -0
1.175, -0.1175, 1.889, 0.0417736, 0, 0, 0, -0, -0.314159, -0
1.18, -0.118, 1.90212, 0.0243904, 0, 0, 0, -0, -0.314159, -0
1.185, -0.1185, 1.91523, 0.00676197, 0, 0, 0, -0, -0.314159, -0
1.19, -0.119, 1.92835, -0.0111117, 0, 0, 0, -0, -0.314159, -0
1.195, -0.1195, 1.94147, -0.0292306, 0, 0, 0, -0, -0.314159, -0
1.2, -0.12, 1.95459, -0.0475948, 0, 0, 0, -0, -0.314159, -0
1.205, -0.1205, 1.96771, -0.0662043, 0, 0, 0, -0, -0.314159, -0
1.21, -0.121, 1.98082, -0.085059, 0, 0, 0, -0, -0.314159, -0
1.215, -0.1215, 1.99394, -0.104159, 0, 0, 0, -0, -0.314159, -0
1.22, -0.122, 2.00706, -0.123504, 0, 0, 0, -0, -0.314159, -0
1.225, -0.1225, 2.02018, -0.143095, 0, 0, 0, -0, -0.314159, -0
1.23, -0.123, 2.0333, -0.16293, 0, 0, 0, -0, -0.314159, -0
1.235, -0.1235, 2.04641, -0.183011, 0, 0, 0, -0, -0.314159, -0
1.24, -0.124, 2.05953, -0.203337, 0, 0, 0, -0, -0.314159, -0
1.245, -0.1245, 2.07265, -0.223909, 0, 0, 0, -0, -0.314159, -0
1.25, -0.125, 2.08577, -0.244725, 0, 0, 0, -0, -0.314159, -0
1.255, -0.1255, 2.09889, -0.265787, 0, 0, 0, -0, -0.314159, -0
1.26, -0.126, 2.11201, -0.287095, 0, 0, 0, -0, -0.314159, -0
1.265, -0.1265, 2.12512, -0.308647, 0, 0, 0, -0, -0.314159, -0
1.27, -0.127, 2.13824, -0.330445, 0, 0, 0, -0, -0.314159, -0
1.275, -0.1275, 2.15136, -0.352488, 0, 0, 0, -0, -0.314159, -0
1.28, -0.128, 2.16448, -0.374776, 0, 0, 0, -0, -0.314159, -0
1.285, -0.1285, 2.1776, -0.397309, 0, 0, 0, -0, -0.314159, -0
1.29, -0.129, 2.19071, -0.420088, 0, 0, 0, -0, -0.314159, -0
1.295, -0.1295, 2.20383, -0.443112, 0, 0, 0, -0, -0.314159, -0
1.3, -0.13, 2.21695, -0.466381, 0, 0, 0, -0, -0.314159, -0
1.305, -0.1305, 2.23007, -0.489895, 0, 0, 0, -0, -0.314159, -0
1.31, -0.131, 2.24319, -0.513655, 0, 0, 0, -0, -0.314159, -0
1.315, -0.1315, 2.2563, -0.53766, 0, 0, 0, -0, -0.314159, -0
1.32, -0.132, 2.26942, -0.56191, 0, 0, 0, -0, -0.314159, -0
1.325, -0.1325, 2.28254, -0.586406, 0, 0, 0, -0, -0.314159, -0
1.33, -0.133, 2.29566, -0.611146, 0, 0, 0, -0, -0.314159, -0
1.335, -0.1335, 2.30878, -0.636132, 0, 0, 0, -0, -0.314159, -0
1.34, -0.134, 2.32189, -0.661364, 0, 0, 0, -0, -0.314159, -0
1.345, -0.1345, 2.33501, -0.68684, 0, 0, 0, -0, -0.314159, -0
1.35, -0.135, 2.34813, -0.712562, 0, 0, 0, -0, -0.314159, -0
1.355, -0.1355, 2.36125, -0.738529, 0, 0, 0, -0, -0.314159, -0
1.36, -0.136, 2.37437, -0.764741, 0, 0, 0, -0, -0.314159, -0
1.365, -0.1365, 2.38748, -0.791198, 0, 0, 0, -0, -0.314159, -0
1.37, -0.137, 2.4006, -0.817901, 0, 0, 0, -0, -0.314159, -0
1.375, -0.1375, 2.41372, -0.844849, 0, 0, 0, -0, -0.314159, -0
1.38, -0.138, 2.42684, -0.872042, 0, 0, 0, -0, -0.314159, -0
1.385, -0.1385, 2.43996, -0.89948, 0, 0, 0, -0, -0.314159, -0
1.39, -0.139, 2.45307, -0.927164, 0, 0, 0, -0, -0.314159, -0
1.395, -0.1395, 2.46619, -0.955093, 0, 0, 0, -0, -0.314159, -0
1.4, -0.14, 2.47931, -0.983267, 0, 0, 0, -0, -0.314159, -0
1.405, -0.1405, 2.49243, -1.01169, 0, 0, 0, -0, -0.314159, -0
1.41, -0.141, 2.50555, -1.04035, 0, 0, 0, -0, -0.314159, -0
1.415, -0.1415, 2.51866, -1.06926, 0, 0, 0, -0, -0.314159, -0
1.42, -0.142, 2.53178, -1.09842, 0, 0, 0, -0, -0.314159, -0
1.425, -0.1425, 2.5449, -1.12782, 0, 0, 0, -0, -0.314159, -0
1.43, -0.143, 2.55802, -1.15746, 0, 0, 0, -0, -0.314159, -0
1.435, -0.1435, 2.57114, -1.18735, 0, 0, 0, -0, -0.314159, -0
1.44, -0.144, 2.58425, -1.21749, 0, 0, 0, -0, -0.314159, -0
1.445, -0.1445, 2.59737, -1.24787, 0, 0, 0, -0, -0.314159, -0
1.45, -0.145, 2.61049, -1.2785, 0, 0, 0, -0, -0.314159, -0
1.455, -0.1455, 2.62361, -1.30937, 0, 0, 0, -0, -0.314159, -0
1.46, -0.146, 2.63673, -1.34049, 0, 0, 0, -0, -0.314159, -0
1.465, -0.1465, 2.64984, -1.37185, 0, 0, 0, -0, -0.314159, -0
1.47, -0.147, 2.66296, -1.40346, 0, 0, 0, -0, -0.314159, -0
1.475, -0.1475, 2.67608, -1.43531, 0, 0, 0, -0, -0.314159, -0
1.48, -0.148, 2.6892, -1.46741, 0, 0, 0, -0, -0.314159, -0
1.485, -0.1485, 2.70232, -1.49975, 0, 0, 0, -0, -0.314159, -0
1.49, -0.149, 2.71544, -1.53234, 0, 0, 0, -0, -0.314159, -0
1.495, -0.1495, 2.72855, -1.56517, 0, 0, 0, -0, -0.314159, -0
1.5, -0.15, 2.74167, -1.59825, 0, 0, 0, -0, -0.314159, -0
1.505, -0.1505, 2.75479, -1.63158, 0, 0, 0, -0, -0.314159, -0
1.51, -0.151, 2.76791, -1.66515, 0, 0, 0, -0, -0.314159, -0
1.515, -0.1515, 2.78103, -1.69896, 0, 0, 0, -0, -0.314159, -0
1.52, -0.152, 2.79414, -1.73302, 0, 0, 0, -0, -0.314159, -0
1.525, -0.1525, 2.80726, -1.76733, 0, 0, 0, -0, -0.314159, -0
1.53, -0.153, 2.82038, -1.80188, 0, 0, 0, -0, -0.314159, -0
1.535, -0.1535, 2.8335, -1.83667, 0, 0, 0, -0, -0.314159, -0
1.54, -0.154, 2.84662, -1.87172, 0, 0, 0, -0, -0.314159, -0
1.545, -0.1545, 2.85973, -1.907, 0, 0, 0, -0, -0.314159, -0
1.55, -0.155, 2.87285, -1.94253, 0, 0, 0, -0, -0.314159, -0
1.555, -0.1555, 2.88597, -1.97831, 0, 0, 0, -0, -0.314159, -0
1.56, -0.156, 2.89909, -2.01433, 0, 0, 0, -0, -0.314159, -0
1.565, -0.1565, 2.91221, -2.0506, 0, 0, 0, -0, -0.314159, -0
1.57, -0.157, 2.92532, -2.08711, 0, 0, 0, -0, -0.314159, -0
1.575, -0.1575, 2.93844, -2.12387, 0, 0, 0, -0, -0.314159, -0
1.58, -0.158, 2.95156, -2.16087, 0, 0, 0, -0, -0.314159, -0
1.585, -0.1585, 2.96468, -2.19812, 0, 0, 0, -0, -0.314159, -0
1.59, -0.159, 2.9778, -2.23562, 0, 0, 0, -0, -0.314159, -0
1.595, -0.1595, 2.99091, -2.27336, 0, 0, 0, -0, -0.314159, -0
1.6, -0.16, 3.00403, -2.31134, 0, 0, 0, -0, -0.314159, -0
1.605, -0.1605, 3.01715, -2.34957, 0, 0, 0, -0, -0.314159, -0
1.61, -0.161, 3.03027, -2.38804, 0, 0, 0, -0, -0.314159, -0
1.615, -0.1615, 3.04339, -2.42676, 0, 0, 0, -0, -0.314159, -0
1.62, -0.162, 3.0565, -2.46573, 0, 0, 0, -0, -0.314159, -0
1.625, -0.1625, 3.06962, -2.50494, 0, 0, 0, -0, -0.314159, -0
1.63, -0.163, 3.08274, -2.5444, 0, 0, 0, -0, -0.314159, -0
1.635, -0.1635, 3.09586, -2.5841, 0, 0, 0, -0, -0.314159, -0
1.64, -0.164, 3.10898, -2.62404, 0, 0, 0, -0, -0.314159, -0
1.645, -0.1645, 3.12209, -2.66423, 0, 0, 0, -0, -0.314159, -0
1.65, -0.165, 3.13521, -2.70467, 0, 0, 0, -0, -0.314159, -0
1.655, -0.1655, 3.14833, -2.74535, 0, 0, 0, -0, -0.314159, -0
1.66, -0.166, 3.16145, -2.78628, 0, 0, 0, -0, -0.314159, -0
1.665, -0.1665, 3.17457, -2.82745, 0, 0, 0, -0, -0.314159, -0
1.67, -0.167, 3.18768, -2.86887, 0, 0, 0, -0, -0.314159, -0
